,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
42,2020-09-01,367.08648003257065,302.107436230577,439.0896788077587,367.08648003257065,367.08648003257065,5.945052506913563,5.945052506913563,5.945052506913563,5.945052506913563,5.945052506913563,5.945052506913563,0.0,0.0,0.0,373.0315325394842
43,2020-09-02,368.7603336914535,303.06100310688214,444.5569701840207,368.7603336914535,368.7603336914535,5.138764625637356,5.138764625637356,5.138764625637356,5.138764625637356,5.138764625637356,5.138764625637356,0.0,0.0,0.0,373.8990983170909
44,2020-09-03,370.4341873503364,302.5616357556359,448.71556064254395,370.4341873503364,370.4341873503364,4.311650446173695,4.311650446173695,4.311650446173695,4.311650446173695,4.311650446173695,4.311650446173695,0.0,0.0,0.0,374.7458377965101
45,2020-09-04,372.1080410092193,307.6508626327238,450.5472099053453,372.1080410092193,372.1080410092193,5.694601882336801,5.694601882336801,5.694601882336801,5.694601882336801,5.694601882336801,5.694601882336801,0.0,0.0,0.0,377.8026428915561
46,2020-09-08,378.8034556447507,314.05377576612403,450.9187895063113,378.8034556447507,378.8034556447507,5.945052506920347,5.945052506920347,5.945052506920347,5.945052506920347,5.945052506920347,5.945052506920347,0.0,0.0,0.0,384.74850815167105
47,2020-09-09,380.4773093036336,315.3575775962458,459.40373270343804,380.47730930363366,380.47730930363366,5.138764625642339,5.138764625642339,5.138764625642339,5.138764625642339,5.138764625642339,5.138764625642339,0.0,0.0,0.0,385.61607392927596
48,2020-09-10,382.1511629625165,318.45379433079825,461.2374821056143,382.1511629625164,382.1511629625164,4.311650446160102,4.311650446160102,4.311650446160102,4.311650446160102,4.311650446160102,4.311650446160102,0.0,0.0,0.0,386.4628134086766
49,2020-09-11,383.825016621993,320.3755078991098,460.09768154046867,383.825016621993,383.825016621993,5.694601882327372,5.694601882327372,5.694601882327372,5.694601882327372,5.694601882327372,5.694601882327372,0.0,0.0,0.0,389.51961850432036
50,2020-09-14,388.84657760042234,320.9054773138883,459.9658247008271,388.84657760042234,388.84657760042234,2.6470857360142377,2.6470857360142377,2.6470857360142377,2.6470857360142377,2.6470857360142377,2.6470857360142377,0.0,0.0,0.0,391.49366333643655
51,2020-09-15,390.52043125989877,328.89761318899673,471.2511080917884,390.52043125989877,390.52043125989877,5.94505250692713,5.94505250692713,5.94505250692713,5.94505250692713,5.94505250692713,5.94505250692713,0.0,0.0,0.0,396.4654837668259
52,2020-09-16,392.1942849193753,322.668872720544,463.2545381317003,392.1942849193753,392.1942849193753,5.138764625643022,5.138764625643022,5.138764625643022,5.138764625643022,5.138764625643022,5.138764625643022,0.0,0.0,0.0,397.33304954501835
53,2020-09-17,393.8681385788517,323.93550948270524,468.9704995532436,393.8681385788517,393.8681385788517,4.311650446163116,4.311650446163116,4.311650446163116,4.311650446163116,4.311650446163116,4.311650446163116,0.0,0.0,0.0,398.1797890250148
54,2020-09-18,395.5419922383282,325.19894545970965,466.7669557269221,395.5419922383282,395.5419922383282,5.694601882317941,5.694601882317941,5.694601882317941,5.694601882317941,5.694601882317941,5.694601882317941,0.0,0.0,0.0,401.23659412064615
55,2020-09-21,400.5635532167576,330.35616377306803,466.0553538142067,400.5635532167576,400.5635532167576,2.647085736012955,2.647085736012955,2.647085736012955,2.647085736012955,2.647085736012955,2.647085736012955,0.0,0.0,0.0,403.2106389527706
56,2020-09-22,402.23740687623405,339.87220123080664,475.68570253404823,402.23740687623405,402.23740687623405,5.945052506910824,5.945052506910824,5.945052506910824,5.945052506910824,5.945052506910824,5.945052506910824,0.0,0.0,0.0,408.1824593831449
57,2020-09-23,403.91126054141154,335.49780116036175,486.29860049311344,403.91126054141154,403.91126054141154,5.138764625643703,5.138764625643703,5.138764625643703,5.138764625643703,5.138764625643703,5.138764625643703,0.0,0.0,0.0,409.05002516705525
58,2020-09-24,405.585114206589,341.2899403219936,482.70306099456275,405.585114206589,405.585114206589,4.311650446166165,4.311650446166165,4.311650446166165,4.311650446166165,4.311650446166165,4.311650446166165,0.0,0.0,0.0,409.89676465275517
59,2020-09-25,407.25896787176646,344.75848662354485,484.3132983576338,407.25896787176646,407.25896787176646,5.6946018823524716,5.6946018823524716,5.6946018823524716,5.6946018823524716,5.6946018823524716,5.6946018823524716,0.0,0.0,0.0,412.9535697541189
60,2020-09-28,412.2805288672989,346.0766756682231,486.23490121074843,412.2805288672989,412.2805288672989,2.647085736026052,2.647085736026052,2.647085736026052,2.647085736026052,2.647085736026052,2.647085736026052,0.0,0.0,0.0,414.92761460332497
61,2020-09-29,413.9543825324764,346.3897359340913,489.0484436309067,413.9543825324764,413.9543825324764,5.945052506917608,5.945052506917608,5.945052506917608,5.945052506917608,5.945052506917608,5.945052506917608,0.0,0.0,0.0,419.899435039394
62,2020-09-30,415.6282361976539,350.23309235753595,489.313108179681,415.6282361976539,415.6282361976539,5.13876462563796,5.13876462563796,5.13876462563796,5.13876462563796,5.13876462563796,5.13876462563796,0.0,0.0,0.0,420.7670008232919
63,2020-10-01,417.3020898628314,348.02971265545335,485.92224532118263,417.3020898628314,417.3020898628314,4.311650446169143,4.311650446169143,4.311650446169143,4.311650446169143,4.311650446169143,4.311650446169143,0.0,0.0,0.0,421.61374030900055
64,2020-10-02,418.9759435280089,356.2446113551996,497.6615959333827,418.9759435280089,418.9759435280089,5.694601882349405,5.694601882349405,5.694601882349405,5.694601882349405,5.694601882349405,5.694601882349405,0.0,0.0,0.0,424.6705454103583
65,2020-10-05,423.9975048865836,354.8165475112748,500.48822896395063,423.9975048865836,423.9975048865836,2.6470857360391467,2.6470857360391467,2.6470857360391467,2.6470857360391467,2.6470857360391467,2.6470857360391467,0.0,0.0,0.0,426.6445906226228
66,2020-10-06,425.67135867277517,371.7449168339314,500.9639760461841,425.67135867277517,425.67135867277517,5.945052506924595,5.945052506924595,5.945052506924595,5.945052506924595,5.945052506924595,5.945052506924595,0.0,0.0,0.0,431.61641117969975
67,2020-10-07,427.3452124589668,364.8875893583714,502.6550583318978,427.3452124589668,427.3452124589668,5.13876462564507,5.13876462564507,5.13876462564507,5.13876462564507,5.13876462564507,5.13876462564507,0.0,0.0,0.0,432.48397708461187
68,2020-10-08,429.01906624515834,359.60757121756654,503.56338474218245,429.01906624515834,429.01906624515834,4.31165044617219,4.31165044617219,4.31165044617219,4.31165044617219,4.31165044617219,4.31165044617219,0.0,0.0,0.0,433.3307166913305
69,2020-10-09,430.69292003134996,366.7400685138172,505.41318098323933,430.69292003134996,430.69292003134996,5.694601882333609,5.694601882333609,5.694601882333609,5.694601882333609,5.694601882333609,5.694601882333609,0.0,0.0,0.0,436.38752191368354
70,2020-10-12,435.7144813899247,369.4040987661475,503.6431306081871,435.7144813899247,435.7144813899247,2.647085736052243,2.647085736052243,2.647085736052243,2.647085736052243,2.647085736052243,2.647085736052243,0.0,0.0,0.0,438.36156712597693
71,2020-10-13,437.3883351761163,370.8385989163061,513.9453555621478,437.3883351761163,437.3883351761163,5.94505250693138,5.94505250693138,5.94505250693138,5.94505250693138,5.94505250693138,5.94505250693138,0.0,0.0,0.0,443.3333876830477
72,2020-10-14,439.06218896230786,375.6712438160034,518.3553912931748,439.06218896230786,439.06218896230786,5.138764625643622,5.138764625643622,5.138764625643622,5.138764625643622,5.138764625643622,5.138764625643622,0.0,0.0,0.0,444.20095358795146
73,2020-10-15,440.95072170374885,375.37629924874636,518.0153874324541,440.95072170374885,440.95072170374885,4.3116504461752045,4.3116504461752045,4.3116504461752045,4.3116504461752045,4.3116504461752045,4.3116504461752045,0.0,0.0,0.0,445.26237214992403
74,2020-10-16,442.83925444518985,375.789535786625,521.656891395558,442.83925444518985,442.83925444518985,5.694601882330543,5.694601882330543,5.694601882330543,5.694601882330543,5.694601882330543,5.694601882330543,0.0,0.0,0.0,448.53385632752037
75,2020-10-19,448.50485266951273,384.56309293098315,518.9719750204284,448.50485266951273,448.50485266951273,2.6470857360509603,2.6470857360509603,2.6470857360509603,2.6470857360509603,2.6470857360509603,2.6470857360509603,0.0,0.0,0.0,451.15193840556367
76,2020-10-20,450.3933854109536,380.766183227224,527.1823912640689,450.3933854109536,450.3933854109536,5.945052506915072,5.945052506915072,5.945052506915072,5.945052506915072,5.945052506915072,5.945052506915072,0.0,0.0,0.0,456.3384379178687
77,2020-10-21,452.2819181523946,389.66715434669976,528.016175886743,452.2819181523946,452.2819181523946,5.138764625637879,5.138764625637879,5.138764625637879,5.138764625637879,5.138764625637879,5.138764625637879,0.0,0.0,0.0,457.42068277803247
78,2020-10-22,454.1704508938356,388.3506554513809,529.4442392586162,454.1704508938356,454.1704508938356,4.311650446161578,4.311650446161578,4.311650446161578,4.311650446161578,4.311650446161578,4.311650446161578,0.0,0.0,0.0,458.4821013399972
